# python main.py -c models/bat25-bid-chu750-dattra-ent-ent-ent-ent-epo200-fol5-gat99-gatrel-gatcos-hid500-sce-nontan-ada-spe150-tokdat-win99--2/logs/40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8.ini
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
    1	   30	  1	 1.8978628	   54.7252	    8.0238	   60.8098	  10624	 2.5678220	   48.1551	    6.1497	   55.3722	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    2	   45	  1	 1.5008044	   64.3072	   17.2197	   70.2604	  10624	 2.4008172	   56.1747	    9.7295	   63.7861	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    3	   60	  1	 1.1955643	   70.4631	   24.0936	   78.8633	  10624	 2.2302618	   60.4292	   12.2638	   71.7567	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    4	   74	  1	 0.9539943	   75.7812	   37.2520	   84.5299	  10624	 2.2144077	   63.3660	   14.2970	   77.8851	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    5	   89	  1	 0.7858760	   80.1958	   48.3709	   88.1285	  10624	 2.1423216	   65.1355	   15.2830	   80.0420	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    6	  104	  1	 0.6378615	   83.6973	   59.6578	   89.3781	  10624	 2.1642308	   65.5497	   15.0684	   78.6508	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    7	  119	  1	 0.4807596	   87.8859	   73.7101	   92.3949	  10624	 2.1136029	   65.8133	   17.2399	   80.6178	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    8	  134	  1	 0.4116214	   89.4390	   80.8840	   92.8844	  10624	 2.1455898	   67.2440	   17.6908	   80.9227	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    9	  148	  1	 0.2978053	   93.0817	   90.0342	   95.3263	  10624	 2.1134298	   67.5452	   16.8903	   82.2779	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   10	  163	  1	 0.2092493	   95.4066	   94.8139	   96.8144	  10624	 2.1250467	   68.4864	   17.6821	   83.0252	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   11	  177	  1	 0.1582961	   96.8091	   96.6139	   97.8889	  10624	 2.1789358	   68.0723	   18.1448	   82.2024	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   12	  192	  1	 0.1020369	   98.4093	   98.3739	   98.7719	  10624	 2.1850166	   68.2229	   17.7903	   83.2218	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   13	  207	  1	 0.0779608	   98.6728	   98.8475	   99.2238	  10624	 2.2587333	   68.1476	   18.1425	   81.5417	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   14	  222	  1	 0.0523010	   99.2658	   99.3140	   99.5461	  10624	 2.2639351	   67.9970	   17.7444	   81.2449	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   15	  237	  1	 0.0380087	   99.7176	   99.8578	   99.7246	  10624	 2.3090298	   67.1687	   17.4287	   81.8762	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   16	  251	  1	 0.0275715	   99.7459	   99.5845	   99.8538	  10624	 2.3154383	   68.6370	   18.9211	   81.8316	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   17	  265	  1	 0.0211968	   99.9059	   99.9971	   99.9023	  10624	 2.3048544	   68.4488	   18.2064	   82.6342	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   18	  280	  1	 0.0152195	   99.9623	   99.9979	   99.9622	  10624	 2.3487868	   67.8087	   17.5681	   81.5572	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   19	  295	  1	 0.0124588	   99.9623	   99.9991	   99.9588	  10624	 2.3556068	   68.5241	   17.9412	   82.2766	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   20	  310	  1	 0.0102229	   99.9718	   99.9993	   99.9665	  10624	 2.3628340	   68.8630	   18.4399	   82.5509	   2656	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
# Stopped after epoch 21 because validation scores did not improve for 5 epochs.
   -1	    0	  2	 5.9990954	    0.9035	    0.0550	    8.3858	  10625	 5.9966736	    0.7910	    0.0892	    8.6223	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    0	   15	  2	 2.5592649	   44.1506	    2.3638	   47.2951	  10625	 2.8547637	   43.5782	    4.2538	   47.9331	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    1	   30	  2	 1.8300775	   55.7741	   10.2476	   62.0091	  10625	 2.3799865	   52.5800	    9.0973	   60.6583	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    2	   45	  2	 1.4310616	   65.0353	   18.9150	   72.9935	  10625	 2.1262553	   60.0000	   11.2496	   71.0006	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    3	   60	  2	 1.1079466	   71.6047	   24.9147	   81.1349	  10625	 1.9775666	   64.7458	   13.6141	   76.2204	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    4	   75	  2	 0.8351961	   78.0988	   40.3530	   85.8259	  10625	 1.9281548	   67.1186	   16.9352	   78.7734	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    5	   90	  2	 0.6780419	   82.6447	   54.2191	   89.5621	  10625	 1.9467885	   66.4783	   18.1261	   79.9108	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    6	  105	  2	 0.5074672	   87.1059	   71.8234	   91.7653	  10625	 1.8796713	   69.6422	   19.1433	   81.4118	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    7	  120	  2	 0.3895106	   89.6941	   81.7568	   93.3844	  10625	 1.9314604	   68.8512	   20.4099	   81.7557	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    8	  135	  2	 0.2845918	   93.4024	   92.2981	   95.0709	  10625	 1.8975450	   70.9228	   21.4259	   83.8999	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    9	  150	  2	 0.2069895	   95.3318	   95.0266	   96.5339	  10625	 1.9296933	   69.9812	   20.3601	   83.8330	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   10	  165	  2	 0.1434530	   96.8471	   96.1750	   97.6309	  10625	 1.9544438	   70.8098	   20.2319	   83.3851	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   11	  179	  2	 0.1006505	   98.2024	   98.5706	   98.7259	  10625	 2.0187385	   70.2072	   21.7536	   83.4172	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   12	  193	  2	 0.0809789	   98.7012	   98.6610	   98.9896	  10625	 2.0141928	   71.0358	   20.5274	   82.0862	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   13	  207	  2	 0.0472895	   99.4729	   99.7049	   99.6358	  10625	 2.0462589	   70.6215	   20.9588	   83.2530	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   14	  222	  2	 0.0322789	   99.6894	   99.8500	   99.8425	  10625	 2.0923526	   71.2994	   20.6759	   82.8375	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   15	  237	  2	 0.0277974	   99.6612	   99.8893	   99.9183	  10625	 2.1650162	   70.2448	   20.4544	   84.2241	   2655	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
# Stopped after epoch 16 because validation scores did not improve for 5 epochs.
   -1	    0	  3	 6.0003538	    0.0376	    0.0269	    7.2966	  10627	 5.9975729	    0.0000	    0.0000	    6.6399	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    0	   16	  3	 2.6627672	   43.8223	    1.4812	   46.6264	  10627	 2.9221683	   42.4048	    2.9090	   42.7871	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    1	   30	  3	 1.9275347	   54.7379	    8.3430	   59.3272	  10627	 2.2493303	   53.4112	    7.1800	   58.1680	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    2	   46	  3	 1.4596725	   64.0821	   16.2757	   71.3362	  10627	 2.0887103	   60.5729	   12.0938	   68.0593	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    3	   60	  3	 1.1596762	   70.7443	   21.9468	   79.3027	  10627	 2.0308073	   64.1538	   13.7684	   73.5297	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    4	   76	  3	 0.9104231	   76.8796	   36.1380	   86.1649	  10627	 1.9542519	   66.2269	   15.8077	   78.3018	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    5	   90	  3	 0.7287669	   80.6813	   54.2521	   87.7923	  10627	 1.9134698	   68.6770	   16.7085	   81.7114	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    6	  105	  3	 0.5465837	   85.7533	   68.4585	   91.0215	  10627	 1.8961982	   69.2801	   19.6238	   81.4552	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    7	  120	  3	 0.4832909	   87.8705	   78.3404	   92.0826	  10627	 1.9337319	   69.8078	   18.1669	   81.7226	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    8	  136	  3	 0.3352025	   92.0015	   89.3841	   94.4303	  10627	 1.9585445	   70.8632	   20.5250	   82.6093	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    9	  152	  3	 0.2567735	   93.8553	   91.6969	   95.9011	  10627	 1.9990540	   70.6747	   20.0653	   82.7525	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   10	  168	  3	 0.1853985	   96.2925	   95.6106	   97.2547	  10627	 2.0081351	   71.5417	   19.9458	   83.6234	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   11	  184	  3	 0.1287139	   97.6475	   96.5334	   98.3204	  10627	 1.9957658	   72.1824	   20.7469	   83.4508	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   12	  200	  3	 0.0962033	   98.3627	   98.8084	   98.9394	  10627	 2.0589647	   71.1647	   21.0020	   83.6503	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   13	  216	  3	 0.0638971	   99.2943	   99.3605	   99.5103	  10627	 2.0682666	   71.8809	   21.5621	   83.6256	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   14	  231	  3	 0.0492482	   99.3789	   99.7355	   99.7131	  10627	 2.1047516	   71.6170	   21.7642	   82.8503	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   15	  247	  3	 0.0309950	   99.8589	   99.7339	   99.8928	  10627	 2.1190460	   72.3709	   22.2930	   84.3296	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   16	  263	  3	 0.0212149	   99.9059	   99.9885	   99.9031	  10627	 2.1409175	   72.2201	   21.2195	   83.9268	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   17	  279	  3	 0.0152598	   99.9812	   99.9966	   99.9827	  10627	 2.1502326	   72.3332	   21.9689	   83.9478	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   18	  294	  3	 0.0124660	   99.9906	   99.9997	   99.9866	  10627	 2.1709433	   72.2578	   22.0635	   84.4447	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   19	  309	  3	 0.0102662	   99.9906	   99.9997	   99.9866	  10627	 2.1849420	   72.1447	   22.0041	   83.8682	   2653	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
# Stopped after epoch 20 because validation scores did not improve for 5 epochs.
   -1	    0	  4	 5.9605827	    0.2824	    0.0439	    7.4541	  10623	 5.9508610	    0.2635	    0.0292	    7.1871	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    0	   15	  4	 2.5903549	   42.5680	    1.8466	   48.8172	  10623	 3.0044041	   41.0990	    3.3770	   44.2702	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    1	   30	  4	 1.8092362	   58.3545	    9.0699	   64.2318	  10623	 2.5782051	   50.4705	    7.4238	   56.8573	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    2	   45	  4	 1.4458966	   65.8948	   16.1676	   72.9991	  10623	 2.4764984	   56.3041	    9.4556	   65.2620	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    3	   60	  4	 1.1886089	   70.4509	   25.6864	   78.1476	  10623	 2.3759837	   58.5623	   11.4560	   67.7217	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    4	   75	  4	 0.9497997	   76.5509	   35.8632	   84.6986	  10623	 2.2802441	   61.6108	   11.9780	   73.1464	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    5	   90	  4	 0.8001725	   79.7044	   47.1483	   87.6142	  10623	 2.3128040	   63.7561	   13.0289	   75.3752	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    6	  105	  4	 0.6485809	   83.9217	   63.0062	   90.0538	  10623	 2.2476583	   64.2078	   14.6010	   77.0326	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    7	  120	  4	 0.5021890	   87.5930	   73.5644	   91.8887	  10623	 2.2588115	   66.5036	   14.5178	   78.7021	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    8	  135	  4	 0.3938619	   90.3511	   84.6129	   93.6422	  10623	 2.2298243	   67.4068	   15.6249	   81.0500	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
    9	  149	  4	 0.3242836	   92.9116	   90.8012	   95.2068	  10623	 2.3254781	   66.8047	   15.9472	   80.5876	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   10	  163	  4	 0.2355840	   95.0391	   95.2446	   96.5683	  10623	 2.3034844	   67.3692	   16.3683	   81.0204	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   11	  178	  4	 0.1607625	   96.6958	   96.9420	   97.8440	  10623	 2.3933198	   66.6165	   17.1672	   81.2693	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   12	  193	  4	 0.1142397	   97.9196	   98.6211	   98.4861	  10623	 2.3887923	   67.1434	   16.4922	   81.3551	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   13	  207	  4	 0.0781967	   99.0586	   99.2397	   99.1806	  10623	 2.4240341	   67.4821	   16.5529	   80.9770	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   14	  222	  4	 0.0539302	   99.4917	   99.2123	   99.5527	  10623	 2.4745429	   68.2725	   16.5167	   81.2215	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
   15	  237	  4	 0.0381029	   99.7270	   99.8583	   99.7647	  10623	 2.4994593	   67.5198	   16.6288	   80.4546	   2657	40--claF-dro0.2-dro0.0-entF-entT-lea0.0-wei1.8
# Stopped after epoch 16 because validation scores did not improve for 5 epochs.
